Crop,Season,Annual_Rainfall,Fertilizer,Pesticide,Yield(per ton)
-0.40857796566187593,-0.8485858446422357,2.9140376237251053,-0.25381969555858086,-0.2289591597044484,0.44
-0.3443125188836063,-0.8485858446422357,2.9140376237251053,-0.23665385852622825,-0.204068397550462,1.444285714
-0.2157816253270671,1.6054371705588877,2.9140376237251053,-0.25300676161211444,-0.2277803913478421,0.7525
0.16981105534255053,-0.030578172908527938,2.9140376237251053,-0.25195626250496667,-0.22625714937777625,0.777142857
0.6196691827904378,-0.030578172908527938,2.9140376237251053,-0.2469393273606207,-0.218982506190582,0.608571429
0.6839346295687074,-0.8485858446422357,2.9140376237251053,-0.1484490217576519,-0.07616985064593447,1.378571429
0.8767309699035162,-0.8485858446422357,2.9140376237251053,-0.2525406527525498,-0.2271045253973835,0.575714286
0.9409964166817858,-0.8485858446422357,2.9140376237251053,-0.25105912824838533,-0.2249562891075387,0.861428571
1.0052618634600554,-0.8485858446422357,2.9140376237251053,-0.2529696733802781,-0.22772661276683787,0.921428571
1.3265890973514034,-0.030578172908527938,2.9140376237251053,-0.2531260453847772,-0.22795335489215302,0.618
1.5193854376862124,-0.030578172908527938,2.9140376237251053,-0.2495725918209997,-0.22280078544188253,1.385
-1.886683241562077,1.6054371705588877,0.5082023421639363,-0.24579259932762731,-0.21731973060493753,1.691764706
-1.8224177947838072,1.6054371705588877,0.5082023421639363,-0.25023115853225547,-0.22375571862349825,0.777692308
-1.7581523480055377,-0.8485858446422357,0.5082023421639363,-0.25366232116943754,-0.22873096410397098,0.426666667
-1.6296214544489984,1.6054371705588877,0.5082023421639363,-0.24773923030671222,-0.2201423793700787,1.68
-1.5010905608924592,1.6054371705588877,0.5082023421639363,-0.2511894382521346,-0.22514524087863466,0.0
-1.37255966733592,1.6054371705588877,0.5082023421639363,-0.2532082409256037,-0.2280725398554597,0.07
-1.1797633270011112,-0.8485858446422357,0.5082023421639363,-0.22780781404094289,-0.19124147924337118,2.0
-1.051232433444572,1.6054371705588877,0.5082023421639363,-0.1896831164824903,-0.1359600049213438,0.942777778
-0.8584360931097632,-0.030578172908527938,0.5082023421639363,-0.22832404213271876,-0.19199001895194365,0.5975
-0.7941706463314936,1.6054371705588877,0.5082023421639363,-0.2241841935520696,-0.18598716653174135,1.13
-0.6656397527749544,-0.8485858446422357,0.5082023421639363,-0.2482113534741422,-0.22082696617151096,0.438888889
-0.6013743059966847,1.6054371705588877,0.5082023421639363,-0.2529195541480668,-0.22765393900872405,0.482
-0.47284341244014555,-0.030578172908527938,0.5082023421639363,-0.2285485762930251,-0.19231559738829357,1.095882353
-0.40857796566187593,1.6054371705588877,0.5082023421639363,-0.23734450154609923,-0.20506984193727054,0.251538462
-0.2800470721053367,-0.030578172908527938,0.5082023421639363,-0.20254571623718515,-0.15461099820367685,0.662352941
-0.15151617854879748,-0.8485858446422357,0.5082023421639363,-0.25237626167089694,-0.22686615547077013,0.548888889
-0.15151617854879748,-0.030578172908527938,0.5082023421639363,-0.25059301938882067,-0.2242804231570801,0.542857143
-0.15151617854879748,0.7874294988251799,0.5082023421639363,-0.24388706611895564,-0.2145566743214498,0.046
-0.022985284992258277,-0.030578172908527938,0.5082023421639363,50.67538942745597,73.61927955900207,0.698888889
-0.022985284992258277,1.6054371705588877,0.5082023421639363,-0.24734228598759914,-0.21956680320581715,0.40375
0.29834194889908977,-0.8485858446422357,0.5082023421639363,-0.2525877648308284,-0.22717283873001048,0.585
0.5554037360121682,-1.6665935163759436,0.5082023421639363,-0.2412327515810479,-0.2107078720917414,0.986
0.6196691827904378,1.6054371705588877,0.5082023421639363,0.07403325718201312,0.246433322046839,0.718333333
0.6839346295687074,-1.6665935163759436,0.5082023421639363,0.1702601782583219,0.38596403067506596,1.837222222
0.6839346295687074,2.423444842292595,0.5082023421639363,4.026641398634443,5.977783849311654,1.985555556
0.748200076346977,1.6054371705588877,0.5082023421639363,-0.24304406063316245,-0.2133343017099752,0.2975
0.8767309699035162,1.6054371705588877,0.5082023421639363,-0.12565178779404337,-0.04311346503027825,0.649444444
0.9409964166817858,1.6054371705588877,0.5082023421639363,-0.24881178187603292,-0.22169759779371462,0.626666667
1.0052618634600554,-0.8485858446422357,0.5082023421639363,-0.2523111066690223,-0.22677167958522212,1.196666667
1.1337927570165947,1.6054371705588877,0.5082023421639363,-0.25359115185969755,-0.22862776736744933,0.0
1.3908545441296731,1.6054371705588877,0.5082023421639363,-0.24135905204622027,-0.21089100996218826,1.661111111
1.4551199909079426,-0.8485858446422357,0.5082023421639363,-0.18443362810068414,-0.12834815549650136,1.825
1.4551199909079426,-0.030578172908527938,0.5082023421639363,-0.23713600554010045,-0.20476751910351704,0.628333333
1.5193854376862124,-0.030578172908527938,0.5082023421639363,0.11438024149671241,0.30493715080363354,1.886666667
-1.886683241562077,-0.8485858446422357,-0.003877732744757935,-0.2538011340112601,-0.22894209309286553,0.35
-1.7581523480055377,-0.8485858446422357,-0.003877732744757935,-0.25371476272790927,-0.2288292377794591,2.17
-1.565356007670729,-0.8485858446422357,-0.003877732744757935,-0.25385732737633177,-0.22901551703170828,0.58
-1.2440287737793807,-0.8485858446422357,-0.003877732744757935,-0.2538677335550487,-0.2290291140574199,0.5
-1.1797633270011112,0.7874294988251799,-0.003877732744757935,-0.25339841489491327,-0.22841588819782585,0.84
-0.7941706463314936,-0.030578172908527938,-0.003877732744757935,-0.2527813284969968,-0.22760958457312683,1.54
0.8767309699035162,-0.8485858446422357,-0.003877732744757935,-0.2537168439636526,-0.22883195718460145,0.806666667
0.9409964166817858,-0.8485858446422357,-0.003877732744757935,-0.25386565231930536,-0.22902639465227756,0.75
-1.886683241562077,1.6054371705588877,1.1221169575930954,-0.17638852991783008,-0.12779245912155615,0.784347826
-1.8224177947838072,-0.8485858446422357,1.1221169575930954,-0.24590180374720627,-0.2186205908751751,0.709130435
-1.37255966733592,-0.8485858446422357,1.1221169575930954,-0.2520716271084993,-0.22668226741959435,0.411428571
-1.1797633270011112,-0.8485858446422357,1.1221169575930954,-0.25215071406674827,-0.22678560481500265,0.399130435
-1.051232433444572,1.6054371705588877,1.1221169575930954,-0.23854775724792185,-0.20901157280477353,0.636956522
-0.8584360931097632,-0.030578172908527938,1.1221169575930954,-0.25074587993995695,-0.22495000634393403,0.460454545
-0.40857796566187593,-0.030578172908527938,1.1221169575930954,-0.24323261890630285,-0.2151329537801447,0.480909091
-0.3443125188836063,-0.8485858446422357,1.1221169575930954,-0.23325517475246962,-0.20209612552784378,0.608695652
-0.022985284992258277,-0.8485858446422357,1.1221169575930954,-0.24476128655982612,-0.21713035685718157,0.520555556
0.16981105534255053,-0.030578172908527938,1.1221169575930954,-0.13301141455400198,-0.07111461714524098,0.50826087
0.6196691827904378,-0.030578172908527938,1.1221169575930954,0.046690804473652495,0.1636897004635757,0.473478261
0.6839346295687074,-1.6665935163759436,1.1221169575930954,0.3652759658937652,0.5799626426248099,1.055652174
0.6839346295687074,0.7874294988251799,1.1221169575930954,-0.020861945285446108,0.07542324835402582,1.685217391
0.6839346295687074,2.423444842292595,1.1221169575930954,1.4477797475446998,1.9943946019786107,1.395652174
0.8767309699035162,-0.8485858446422357,1.1221169575930954,-0.237282365915938,-0.2073581744782406,0.485217391
0.9409964166817858,-0.8485858446422357,1.1221169575930954,-0.24289441809800122,-0.21469105044451706,0.521363636
1.3265890973514034,1.6054371705588877,1.1221169575930954,-0.2523453096087557,-0.22703986919580996,0.569545455
1.3908545441296731,1.6054371705588877,1.1221169575930954,-0.24270502564535235,-0.21444358457656554,0.666956522
1.5193854376862124,-0.030578172908527938,1.1221169575930954,-0.16063981904756391,-0.10721472040959103,0.999545455
-1.886683241562077,1.6054371705588877,1.8694646599251028,-0.25230888798324624,-0.2269922796058193,1.21
-1.565356007670729,1.6054371705588877,1.8694646599251028,-0.2536096603228678,-0.22869190781977175,0.28
-1.4368251141141897,1.6054371705588877,1.8694646599251028,-0.1988471448248001,-0.15713756001237356,0.28
-0.7941706463314936,-0.8485858446422357,1.8694646599251028,-0.2535055985356981,-0.22855593756265555,1.18
-0.7941706463314936,-0.030578172908527938,1.8694646599251028,-0.25277924726125345,-0.2276068651679845,2.03
0.16981105534255053,-0.030578172908527938,1.8694646599251028,-0.2448466172253053,-0.2172418524680169,1.06
0.29834194889908977,-0.8485858446422357,1.8694646599251028,-0.2526210733447554,-0.22740019037716788,0.27
0.5554037360121682,-0.8485858446422357,1.8694646599251028,-0.251268270111549,-0.22563257703465733,0.99
-1.8224177947838072,-0.8485858446422357,-0.216620875773462,0.24083575894259307,0.41736533005754917,0.400833333
-1.7581523480055377,-0.8485858446422357,-0.216620875773462,0.17883574614687098,0.33635425086771953,0.601764706
-1.7581523480055377,-0.030578172908527938,-0.216620875773462,-0.2534004961306567,-0.22841860760296817,1.19
-1.7581523480055377,0.7874294988251799,-0.216620875773462,-0.2529894520713363,-0.22788152508735923,0.59
-1.565356007670729,1.6054371705588877,-0.216620875773462,-0.24930462418765628,-0.2230668182828747,2.238
-1.5010905608924592,1.6054371705588877,-0.216620875773462,-0.23283060266081718,-0.20154136687880972,0.06
-1.37255966733592,-0.8485858446422357,-0.216620875773462,-0.2255171402585289,-0.19198537720868347,0.831818182
-1.2440287737793807,1.6054371705588877,-0.216620875773462,-0.23520633326190196,-0.20464556784877247,0.118
-1.1797633270011112,-0.8485858446422357,-0.216620875773462,0.40847825745514815,0.6364120545691698,1.556521739
-1.051232433444572,1.6054371705588877,-0.216620875773462,-0.07663281950118844,0.0025513487551717356,1.123703704
-0.9869669866663023,1.6054371705588877,-0.216620875773462,-0.25015064651734614,-0.2241722564732294,1.459411765
-0.8584360931097632,-0.030578172908527938,-0.216620875773462,0.11588877108790441,0.25410584233813255,0.573478261
-0.7941706463314936,-0.8485858446422357,-0.216620875773462,0.7998359078787929,1.1477717169369024,0.8568
-0.7941706463314936,-0.030578172908527938,-0.216620875773462,-0.027592661679583897,0.06662869212375029,1.3052
-0.6656397527749544,-0.8485858446422357,-0.216620875773462,-0.05668729675436726,0.028612767936633036,0.504615385
-0.6656397527749544,-0.030578172908527938,-0.216620875773462,-0.11361637866130866,-0.04577248062392433,0.4492
-0.6013743059966847,-0.8485858446422357,-0.216620875773462,0.18403051056238368,0.3431418861029601,1.305714286
-0.6013743059966847,-0.030578172908527938,-0.216620875773462,1.223976143114516,1.7019660894039497,0.7235
-0.40857796566187593,-0.030578172908527938,-0.216620875773462,-0.23325933722395642,-0.20210156433812845,0.315
-0.3443125188836063,-0.030578172908527938,-0.216620875773462,-0.20192008939992206,-0.16115276170501486,1.97952381
-0.3443125188836063,0.7874294988251799,-0.216620875773462,-0.2414094563950893,-0.2127507548754689,2.241904762
-0.15151617854879748,-0.8485858446422357,-0.216620875773462,0.07051158817467422,0.1948146520200441,0.180769231
-0.15151617854879748,-0.030578172908527938,-0.216620875773462,-0.2376080793097792,-0.20778376138301427,0.438823529
-0.022985284992258277,-0.8485858446422357,-0.216620875773462,-0.2103168350066472,-0.1721242017517207,0.214782609
0.5554037360121682,-0.8485858446422357,-0.216620875773462,0.7723594335944988,1.111870130247942,1.418
0.5554037360121682,-0.030578172908527938,-0.216620875773462,-0.21866259033765914,-0.18302901637243962,1.361
0.5554037360121682,0.7874294988251799,-0.216620875773462,-0.2427633002461674,-0.21451972792055063,2.239230769
0.6196691827904378,-0.8485858446422357,-0.216620875773462,-0.2469257717329564,-0.21995853820519848,0.210625
0.6839346295687074,-0.030578172908527938,-0.216620875773462,-0.19998454015856518,-0.1586237149226536,2.054285714
0.748200076346977,-0.030578172908527938,-0.216620875773462,-0.15242310033264245,-0.09647850890769619,0.616428571
0.8767309699035162,-0.8485858446422357,-0.216620875773462,-0.1339386050776842,-0.07232611213614627,0.417307692
1.0052618634600554,-0.8485858446422357,-0.216620875773462,-0.18590810220811652,-0.14023101824254575,1.060588235
1.1337927570165947,-0.8485858446422357,-0.216620875773462,0.1942993277202921,0.35655943107518623,0.382608696
1.1337927570165947,-0.030578172908527938,-0.216620875773462,0.12024687873457256,0.25980027670615885,0.390416667
1.1337927570165947,0.7874294988251799,-0.216620875773462,-0.20896090991982566,-0.17035250930149667,0.595217391
1.5193854376862124,-0.030578172908527938,-0.216620875773462,0.026036620956205517,0.1367023238311531,0.848823529
-1.886683241562077,1.6054371705588877,2.0978923114486943,-0.17723975533687844,-0.1289046958247666,0.797857143
-1.565356007670729,1.6054371705588877,2.0978923114486943,-0.06407776487916114,0.018956160276240783,0.261428571
-1.5010905608924592,1.6054371705588877,2.0978923114486943,-0.21073724462681287,-0.17267352159047014,0.045555556
-1.4368251141141897,1.6054371705588877,2.0978923114486943,-0.15889470287672763,-0.10493449919775241,0.484285714
-1.1797633270011112,-0.8485858446422357,2.0978923114486943,-0.2424240588199941,-0.21407646488235182,1.61
-1.051232433444572,1.6054371705588877,2.0978923114486943,-0.253560751282898,-0.22862800179892714,0.937777778
-0.7941706463314936,-0.8485858446422357,2.0978923114486943,-0.24656363671360573,-0.21948536171043412,0.62
-0.6013743059966847,-0.8485858446422357,2.0978923114486943,-0.2516043896841072,-0.22607176096514264,0.505
0.5554037360121682,-0.8485858446422357,2.0978923114486943,-0.2526658199132384,-0.22745865758772785,0.81
0.6839346295687074,-1.6665935163759436,2.0978923114486943,-0.128769856108964,-0.06557246946518482,1.856923077
0.6839346295687074,0.7874294988251799,2.0978923114486943,-0.19382616359386087,-0.15057699510651712,2.116153846
0.6839346295687074,2.423444842292595,2.0978923114486943,-0.07205930395507903,0.008527241555428533,1.937142857
0.8767309699035162,-0.8485858446422357,2.0978923114486943,-0.2504326539605761,-0.22454073587001427,0.467272727
1.3908545441296731,1.6054371705588877,2.0978923114486943,-0.2500132849582821,-0.22399277573383602,1.997857143
-1.886683241562077,1.6054371705588877,6.2614942855217866,-0.243895492490574,-0.21599908431797482,1.151666667
-1.8224177947838072,-0.8485858446422357,6.2614942855217866,-0.2529738428032608,-0.22786112954879176,0.803333333
-1.1797633270011112,-0.8485858446422357,6.2614942855217866,-0.2460141904773496,-0.2187674387528606,0.796666667
-1.051232433444572,1.6054371705588877,6.2614942855217866,-0.2520341648651182,-0.22663331812703255,0.598571429
-0.8584360931097632,-0.030578172908527938,6.2614942855217866,-0.2533880087161963,-0.22840229117211425,0.61
-0.40857796566187593,-0.8485858446422357,6.2614942855217866,-0.25381674327933557,-0.22896248863143295,0.45
-0.3443125188836063,-0.8485858446422357,6.2614942855217866,-0.2359514156580372,-0.20561911488972442,1.457142857
-0.2157816253270671,1.6054371705588877,6.2614942855217866,-0.2529634366245438,-0.22784753252308018,0.68
0.16981105534255053,-0.030578172908527938,6.2614942855217866,-0.25185309735544287,-0.22639672987965037,0.755714286
0.6196691827904378,-0.030578172908527938,6.2614942855217866,-0.24667290159013394,-0.2196281304804061,0.635714286
0.6839346295687074,-0.8485858446422357,6.2614942855217866,-0.14418660987815873,-0.08571646305694926,1.51
0.8767309699035162,-0.8485858446422357,6.2614942855217866,-0.25249411796440835,-0.22723430666348612,0.575714286
0.9409964166817858,-0.8485858446422357,6.2614942855217866,-0.2509321505389908,-0.22519339310417202,0.871428571
1.0052618634600554,-0.8485858446422357,6.2614942855217866,-0.2529342993241363,-0.22780946085108764,0.881428571
1.3265890973514034,1.6054371705588877,6.2614942855217866,-0.25309767632999275,-0.22802293415476005,0.61
1.5193854376862124,-0.030578172908527938,6.2614942855217866,-0.24940868597482602,-0.2232027885399909,1.605
-1.886683241562077,1.6054371705588877,0.8749597076326822,-0.24529616414587851,-0.21782924397875886,1.595294118
-1.8224177947838072,-0.8485858446422357,0.8749597076326822,-0.25115796461714907,-0.22548844856211417,0.756923077
-1.7581523480055377,-0.8485858446422357,0.8749597076326822,-0.2536877066632451,-0.22879388551260887,0.436666667
-1.6296214544489984,-0.030578172908527938,0.8749597076326822,-0.24769062586865387,-0.22095791959500252,1.10375
-1.5010905608924592,1.6054371705588877,0.8749597076326822,-0.25087803840966255,-0.2251226885704716,0.24
-1.37255966733592,-0.030578172908527938,0.8749597076326822,-0.2538136214257205,-0.22895840952371946,0.7
-1.1797633270011112,-0.8485858446422357,0.8749597076326822,-0.25366169121645266,-0.22875989294832985,0.37
-1.051232433444572,1.6054371705588877,0.8749597076326822,-0.1869018922755874,-0.14152953419800543,0.890555556
-0.9227015398880327,-0.8485858446422357,0.8749597076326822,-0.2440900880325814,-0.21625334869878213,1.449444444
-0.8584360931097632,-0.030578172908527938,0.8749597076326822,-0.22963798703045,-0.1973697993904848,0.875
-0.7941706463314936,1.6054371705588877,0.8749597076326822,-0.2224879016340182,-0.188027283024031,1.128571429
-0.6656397527749544,-0.030578172908527938,0.8749597076326822,-0.24871043138291718,-0.22229042811474123,0.422
-0.6013743059966847,-0.8485858446422357,0.8749597076326822,-0.25294782735646837,-0.22782713698451273,0.465
-0.47284341244014555,-0.030578172908527938,0.8749597076326822,-0.22962341838024625,-0.19735076355448855,0.774666667
-0.40857796566187593,-0.030578172908527938,0.8749597076326822,-0.24312751650126144,-0.2149956238204573,0.24
-0.2800470721053367,-0.030578172908527938,0.8749597076326822,-0.19984197551014268,-0.1584374356704044,0.600588235
-0.15151617854879748,-0.8485858446422357,0.8749597076326822,-0.253014426900257,-0.2279141579490671,0.5075
-0.15151617854879748,-0.030578172908527938,0.8749597076326822,-0.25102996861893034,-0.22532120514586124,0.61
-0.15151617854879748,0.7874294988251799,0.8749597076326822,-0.24417125622657376,-0.21635940549933275,0.312857143
-0.022985284992258277,-0.8485858446422357,0.8749597076326822,-0.24597464699822508,-0.2187157700551564,0.4075
0.29834194889908977,-0.8485858446422357,0.8749597076326822,-0.25307062026532867,-0.22798758188790985,0.516
0.42687284245562895,-0.030578172908527938,0.8749597076326822,-0.24426491183502652,-0.21648177873073735,0.70625
0.5554037360121682,-0.8485858446422357,0.8749597076326822,-0.2404510473352561,-0.21149846880742873,0.91
0.6196691827904378,-0.030578172908527938,0.8749597076326822,0.104475274271129,0.2391926245376282,0.667222222
0.6839346295687074,-1.6665935163759436,0.8749597076326822,0.18839486191628196,0.34884447868641333,1.751111111
0.6839346295687074,2.423444842292595,0.8749597076326822,3.9383841554861774,5.2486931387719356,1.781666667
0.748200076346977,-0.030578172908527938,0.8749597076326822,-0.2538198651329507,-0.22896656773914648,0.4575
0.8767309699035162,1.6054371705588877,0.8749597076326822,-0.14936576502559593,-0.09248370275362235,0.741111111
0.9409964166817858,-0.8485858446422357,0.8749597076326822,-0.249975822714901,-0.22394382644127417,0.575714286
0.9409964166817858,-0.030578172908527938,0.8749597076326822,-0.25258465171924604,-0.2273526007871772,1.035
1.0052618634600554,-0.8485858446422357,0.8749597076326822,-0.2530373204934343,-0.22794407140563266,0.481666667
1.1337927570165947,-0.8485858446422357,0.8749597076326822,-0.25371476272790927,-0.2288292377794591,0.71
1.3908545441296731,1.6054371705588877,0.8749597076326822,-0.24058840889432015,-0.21167794954682215,1.569444444
1.4551199909079426,-0.8485858446422357,0.8749597076326822,-0.19260031574100153,-0.14897526547768833,0.402222222
1.4551199909079426,-0.030578172908527938,0.8749597076326822,-0.2381439975137033,-0.2084840082071627,0.649090909
1.5193854376862124,-0.030578172908527938,0.8749597076326822,0.12852811575753925,0.27062078976746573,1.870555556
-1.886683241562077,1.6054371705588877,0.9353106359291081,-0.171750168290111,-0.13603155340836426,0.746086957
-1.8224177947838072,-0.8485858446422357,0.9353106359291081,-0.24574772299788747,-0.21983358622753824,0.707826087
-1.37255966733592,-0.8485858446422357,0.9353106359291081,-0.2519404546979552,-0.22684683831700053,0.423333333
-1.1797633270011112,-0.8485858446422357,0.9353106359291081,-0.2520399408209346,-0.22695950608522475,0.41173913
-1.051232433444572,1.6054371705588877,0.9353106359291081,-0.23775306286812498,-0.21077965501023965,0.636956522
-0.8584360931097632,-0.030578172908527938,0.9353106359291081,-0.2512585835179838,-0.22607462102917164,0.470454545
-0.40857796566187593,-0.030578172908527938,0.9353106359291081,-0.24241437896727341,-0.21605858302703707,0.502727273
-0.3443125188836063,-0.8485858446422357,0.9353106359291081,-0.23183978656968487,-0.20408288541578917,0.613913043
-0.022985284992258277,-0.8485858446422357,0.9353106359291081,-0.2439167312064234,-0.2177599929202207,0.548947368
0.16981105534255053,-0.030578172908527938,0.9353106359291081,-0.13473685925533813,-0.09411407990903664,0.532173913
0.6196691827904378,-0.030578172908527938,0.9353106359291081,0.06609655967835554,0.1333292299561692,0.479565217
0.6839346295687074,-1.6665935163759436,0.9353106359291081,0.3690027407889413,0.476369670019418,1.094782609
0.6839346295687074,0.7874294988251799,0.9353106359291081,0.07550079285392768,0.14397949887830747,1.990434783
0.6839346295687074,2.423444842292595,0.9353106359291081,1.7514954401486018,2.04203895516249,1.501304348
0.8767309699035162,-0.8485858446422357,0.9353106359291081,-0.2369426422034049,-0.2098618557747053,0.485217391
0.9409964166817858,-0.8485858446422357,0.9353106359291081,-0.24193036221165437,-0.21551043534567654,0.502727273
1.3265890973514034,1.6054371705588877,0.9353106359291081,-0.25233504572505333,-0.22729371159995723,0.573913043
1.3908545441296731,1.6054371705588877,0.9353106359291081,-0.2415961335513078,-0.2151319222816424,0.667391304
1.5193854376862124,-0.030578172908527938,0.9353106359291081,-0.16856884799798236,-0.13242871668514952,1.256818182
-1.886683241562077,1.6054371705588877,2.9888336017963355,-0.252137191300701,-0.22706964199348884,1.21
-1.565356007670729,1.6054371705588877,2.9888336017963355,-0.25356241384900174,-0.22868370271804922,0.44
-1.4368251141141897,1.6054371705588877,2.9888336017963355,-0.1942988657366391,-0.16156789296587926,0.32
-0.7941706463314936,-0.8485858446422357,2.9888336017963355,-0.25347857722851347,-0.22858875796954567,1.47
-0.7941706463314936,-0.030578172908527938,2.9888336017963355,-0.25274752189785565,-0.2277608397625947,1.76
0.16981105534255053,-0.030578172908527938,2.9888336017963355,-0.24355567482752052,-0.2173510975366654,0.91
0.29834194889908977,-0.8485858446422357,2.9888336017963355,-0.2527519931842817,-0.22776590348251488,0.58
0.5554037360121682,-0.8485858446422357,2.9888336017963355,-0.2527519931842817,-0.22776590348251488,1.07
