Crop,Season,Annual_Rainfall,Fertilizer,Pesticide,yield
23,2,2354.4,1009933.6,2964.38,509.88064957933864
24,1,2354.4,1957228.0,5744.9,704.9469964664311
29,1,2354.4,864796.4,2538.37,511.5960242202673
32,2,2354.4,11474730.8,33680.89,536.6752481897005
39,2,2354.4,28536305.2,83760.41,469.5892725453469
40,0,2354.4,58783925.2,172543.91,874.9972688111682
40,3,2354.4,22122604.4,64934.77,1992.354173272655
40,5,2354.4,161560724.0,474216.7,1399.2612659992785
43,1,2354.4,1574872.0,4622.6,515.0564617314931
44,1,2354.4,1042043.6,3058.63,516.7346164786195
50,4,2354.4,144742.0,424.85,499.6587030716724
51,4,2354.4,1060025.2,3111.41,691.2107372541709
53,2,2354.4,8851590.8,25981.39,1010.2465649451395
0,4,2964.9,148200.0,435.0,1213.3333333333335
5,4,2964.9,24700.0,72.5,280.0
7,4,2964.9,5224050.0,15333.75,283.68794326241135
17,1,2964.9,34580.0,101.5,1177.142857142857
17,2,2964.9,103542.4,303.92,2026.7175572519084
32,2,2964.9,856694.8,2514.59,1063.314496597855
34,1,2964.9,118560.0,348.0,270.0
38,1,2964.9,247000.0,725.0,990.4
1,1,1260.8,46969124.8,137864.84,465.82848824979595
2,1,1260.8,41082620.8,120586.64,678.740115820459
2,2,1260.8,44558.8,130.79,1188.470066518847
2,3,1260.8,83584.8,245.34,588.6524822695035
6,4,1260.8,1997538.4,5863.22,57.02839054308043
8,1,1260.8,2691904.8,7901.34,853.1527563679073
10,4,1260.8,1771978.0,5201.15,166.26707555059937
11,1,1260.8,62885706.0,184583.55,1534.7740359311542
13,4,1260.8,16827517.2,49392.51,860.1389157991767
14,4,1260.8,353111.2,1036.46,848.9087856743145
16,2,1260.8,35106208.8,103044.54,569.9217057012434
17,1,1260.8,100042607.6,293647.33,917.476893115289
17,2,1260.8,21483566.0,63059.05,1210.0439191519695
19,1,1260.8,18721216.8,54950.94,478.75832515330944
19,2,1260.8,13316165.2,39085.91,460.63555895206224
20,1,1260.8,41575830.4,122034.32,1465.3832626756146
20,2,1260.8,140312005.6,411846.98,706.5743203944339
23,2,1260.8,1956832.8,5743.74,325.20448348985155
24,2,1260.8,4932293.6,14477.38,2035.2750290453105
27,1,1260.8,30797936.0,90398.8,196.41665597330936
27,2,1260.8,1543947.6,4531.83,448.2626223843348
29,1,1260.8,4135076.4,12137.37,193.63008625427088
38,1,1260.8,97433892.4,285990.17,1688.108475896217
38,2,1260.8,3342700.4,9811.57,1338.959004522212
39,1,1260.8,659292.4,1935.17,268.2451670912633
40,2,1260.8,5116061.6,15016.78,2048.433818701479
41,2,1260.8,9631715.6,28271.23,602.4085262650405
43,1,1260.8,11386700.0,33422.5,404.97180043383946
45,1,1260.8,6452529.2,18939.61,1076.3294492336431
47,1,1260.8,42550788.8,124896.04,295.09422396418654
47,2,1260.8,35519983.2,104259.06,313.5788870530772
47,3,1260.8,4263812.8,12515.24,561.0112151265178
53,2,1260.8,26575322.8,78004.49,815.7936805945402
0,4,3151.5,7275533.2,21355.31,929.9284346609813
5,4,3151.5,18019539.2,52891.36,375.63602070357047
6,4,3151.5,4095161.2,12020.21,120.38891167458806
7,4,3151.5,9017278.4,26467.72,562.4753473287461
11,1,3151.5,1086701.2,3189.71,1613.9649059005362
13,4,3151.5,29343.6,86.13,969.6969696969697
17,1,3151.5,693674.8,2036.09,743.3414043583535
20,1,3151.5,215087.6,631.33,508.95728066146074
38,1,3151.5,114311.6,335.53,808.9887640449438
40,0,3151.5,11877439.6,34862.93,1961.8606353510734
40,5,3151.5,17261743.2,50667.06,1980.5052829195142
43,1,3151.5,326336.4,957.87,320.0121102028459
51,4,3151.5,366152.8,1074.74,2167.835941716136
0,4,6552.7,946998.0,2779.65,1206.7814293166405
1,1,6552.7,85066.8,249.69,787.4564459930314
11,1,6552.7,745841.2,2189.21,741.6876407471188
13,4,6552.7,174283.2,511.56,595.8049886621314
16,2,6552.7,45744.4,134.27,611.231101511879
23,1,6552.7,5038.8,14.79,450.98039215686276
24,1,6552.7,1701237.2,4993.51,1467.681050002904
26,4,6552.7,86054.8,252.59,724.4546498277841
32,2,6552.7,191474.4,562.02,787.9256965944272
39,2,6552.7,683300.8,2005.64,661.6541353383458
40,1,6552.7,10413717.6,30566.58,1420.675129504184
43,1,6552.7,130613.6,383.38,524.9621785173979
44,1,6552.7,278912.4,818.67,808.3599008147361
45,1,6552.7,88821.2,260.71,903.2258064516129
50,4,6552.7,73309.6,215.18,683.288409703504
53,2,6552.7,423555.6,1243.23,1632.3769535805925
0,4,2152.5,814013.2,2389.31,1658.575069790023
1,1,2152.5,257472.8,755.74,641.5963161933998
2,1,2152.5,17290.0,50.75,480.0
4,2,2152.5,586674.4,1722.02,995.2846076119905
6,4,2152.5,284050.0,833.75,240.0
8,2,2152.5,5335.2,15.66,703.7037037037037
11,1,2152.5,19760.0,58.0,365.0
13,4,2152.5,6358175.2,18662.66,797.1998632563633
15,1,2152.5,928522.4,2725.42,2004.5754415833158
16,2,2152.5,2300656.8,6752.94,814.6955252082797
17,4,2152.5,2979511.6,8745.53,1160.393938389097
19,2,2152.5,489850.4,1437.82,412.06131504638967
20,1,2152.5,87536.8,256.94,467.2686230248307
22,2,2152.5,2302040.0,6757.0,894.8497854077253
23,2,2152.5,1019912.4,2993.67,260.6800348735833
25,2,2152.5,5129597.2,15056.51,685.6834684797473
27,1,2152.5,81213.6,238.38,521.8978102189781
27,2,2152.5,269625.2,791.41,585.562477097838
27,3,2152.5,920816.0,2702.8,319.7424892703863
29,1,2152.5,749595.6,2200.23,540.3980492948465
34,1,2152.5,75878.4,222.72,414.0625
36,2,2152.5,911924.0,2676.7,734.127843986999
38,1,2152.5,1274026.0,3739.55,1213.4936021713843
39,2,2152.5,34022570.4,99863.82,731.0415323587662
40,0,2152.5,41990197.6,123250.58,1742.7870927666222
40,5,2152.5,398027656.0,1168299.8,1899.8515620733651
41,2,2152.5,4742.4,13.92,333.3333333333333
43,4,2152.5,9921990.0,29123.25,850.8638287279065
44,1,2152.5,369709.6,1085.18,501.6034206306787
44,2,2152.5,122018.0,358.15,1123.076923076923
45,1,2152.5,79040.0,232.0,576.25
47,1,2152.5,14721.2,43.21,744.9664429530202
51,4,2152.5,1260984.4,3701.27,1683.5383530517902
52,1,2152.5,5817146.4,17074.62,425.81269744216854
52,2,2152.5,1493065.6,4382.48,641.8740074113288
53,2,2152.5,36306233.6,106566.88,2117.4130273871206
0,4,2201.8,7796734.32,19835.28,720.4072743112273
1,1,2201.8,771140.58,1961.82,702.1745114230663
8,1,2201.8,183180.38,466.02,407.8794901506373
11,1,2201.8,173734.81,441.99,455.7116676847893
13,4,2201.8,1530182.34,3892.86,660.0083229296713
16,2,2201.8,247919.68,630.72,511.986301369863
23,2,2201.8,1087620.24,2766.96,519.4184231069478
24,1,2201.8,2091610.04,5321.16,713.212908463568
29,1,2201.8,944981.52,2404.08,514.6001796945193
32,2,2201.8,11310910.88,28775.52,547.8719411499775
39,2,2201.8,30378757.33,77285.07,452.1539541854591
40,0,2201.8,59137758.6,150449.4,922.7163418398478
40,5,2201.8,190396583.2,484378.38,1500.9576397691408
43,1,2201.8,1607126.59,4088.61,519.4479297365119
44,1,2201.8,1133574.53,2883.87,511.8434603501545
50,4,2201.8,145716.49,370.71,506.19082301529494
51,4,2201.8,1165307.4,2964.6,690.8925318761384
53,2,2201.8,8098780.3,20603.7,1278.7708033023196
0,4,3879.3,164501.5,418.5,1212.9032258064517
5,4,3879.3,29185.75,74.25,436.3636363636363
7,4,3879.3,5655879.96,14388.84,324.1387074983112
17,1,3879.3,37145.5,94.5,1465.7142857142858
17,2,3879.3,106554.52,271.08,1759.9601593625498
32,2,3879.3,979261.51,2491.29,913.6230627506233
34,1,3879.3,106130.0,270.0,578.0
38,1,3879.3,106130.0,270.0,1070.0
0,4,2914.6,8696398.33,22124.07,1017.0366483201327
5,4,2914.6,21056828.78,53569.62,239.6248097335766
6,4,2914.6,4403439.83,11202.57,158.70911763997012
7,4,2914.6,9488340.39,24138.81,733.1633166672259
11,1,2914.6,506452.36,1288.44,1613.9983235540653
13,4,2914.6,33112.56,84.24,993.5897435897436
17,1,2914.6,734525.73,1868.67,743.2451957809565
20,1,2914.6,268402.77,682.83,508.8967971530249
38,1,2914.6,92333.1,234.9,809.1954022988506
40,0,2914.6,12897448.25,32811.75,2080.855790989508
43,1,2914.6,277211.56,705.24,274.88514548238896
51,4,2914.6,421442.23,1072.17,2105.7668093679176
0,4,6200.3,1023623.85,2604.15,1297.045101088647
1,1,6200.3,92439.23,235.17,742.8243398392652
8,1,6200.3,2865.51,7.29,518.5185185185185
11,1,6200.3,791199.15,2012.85,744.3326626425219
13,4,6200.3,189972.7,483.3,630.1675977653631
16,2,6200.3,48819.8,124.2,615.2173913043479
24,1,6200.3,1765684.81,4491.99,1445.6332271443168
39,2,6200.3,747367.46,1901.34,660.0397614314115
40,1,6200.3,10876414.66,27670.14,1530.8737144083839
43,1,6200.3,138393.52,352.08,521.4723926380368
45,1,6200.3,110162.94,280.26,894.0269749518304
50,4,6200.3,76307.47,194.13,678.7204450625869
0,4,1434.5875,6898.45,17.55,2000.0
5,4,1434.5875,1273.56,3.24,583.3333333333334
7,4,1434.5875,22287.3,56.7,842.8571428571429
10,4,1434.5875,318.39,0.81,666.6666666666666
15,1,1434.5875,14115.29,35.91,706.7669172932331
20,1,1434.5875,318.39,0.81,1000.0
27,2,1434.5875,260336.89,662.31,538.5242560130453
32,2,1434.5875,6686.19,17.01,1952.3809523809523
52,2,1434.5875,335264.67,852.93,780.943336498892
0,4,2318.1,814760.01,2072.79,1709.521948677869
1,1,2318.1,326562.01,830.79,753.9811504712383
2,1,2318.1,15494.98,39.42,657.5342465753424
4,2,2318.1,538822.01,1370.79,922.9860153634037
6,4,2318.1,305123.75,776.25,240.0
8,1,2318.1,3714.55,9.45,685.7142857142857
13,0,2318.1,1788184.37,4549.23,823.4316576651433
13,2,2318.1,4913076.09,12499.11,830.1471064739809
15,1,2318.1,972681.45,2474.55,2061.102018548827
16,2,2318.1,2824968.34,7186.86,825.0432038470208
17,1,2318.1,509848.52,1297.08,689.2173189009159
17,2,2318.1,647180.74,1646.46,1520.006559527714
17,3,2318.1,2465718.29,6272.91,1429.6044419575603
19,2,2318.1,459118.38,1168.02,482.43180767452617
20,1,2318.1,122686.28,312.12,467.1280276816609
22,2,2318.1,2450647.83,6234.57,951.1931055389546
23,2,2318.1,1045911.15,2660.85,406.2912227295789
24,1,2318.1,3728240.77,9484.83,1983.603290728458
25,2,2318.1,6236198.8,15865.2,581.43294758339
27,1,2318.1,61343.14,156.06,506.9204152249135
27,2,2318.1,252058.75,641.25,616.8421052631578
27,3,2318.1,843415.11,2145.69,496.0362400906002
29,1,2318.1,714573.29,1817.91,523.9863359572256
34,1,2318.1,83099.79,211.41,535.1213282247766
36,2,2318.1,747261.33,1901.07,855.986365573072
38,1,2318.1,1325457.57,3372.03,1205.1405236608214
39,2,2318.1,36716840.93,93409.47,805.119652215134
40,0,2318.1,45333960.15,115331.85,1938.3362011447834
40,5,2318.1,450940639.0,1147215.42,1991.8610403615392
41,2,2318.1,6367.8,16.2,316.66666666666663
43,0,2318.1,94561.83,240.57,455.6677890011223
43,3,2318.1,10829929.72,27551.88,707.8319156442319
43,5,2318.1,266386.3,677.7,511.95219123505973
44,1,2318.1,392893.26,999.54,519.7190707725554
44,2,2318.1,159725.65,406.35,1023.9202657807309
45,1,2318.1,77474.9,197.1,604.1095890410959
47,1,2318.1,15919.5,40.5,600.0
50,4,2318.1,1214339.46,3089.34,585.03758084251
51,4,2318.1,1409724.79,3586.41,1507.4154934879168
52,1,2318.1,6394757.02,16268.58,589.554220466691
52,2,2318.1,1966270.51,5002.29,593.0263939115885
1,1,935.6,49808120.22,131915.16,426.62890300098945
1,2,935.6,598640.66,1585.48,442.93210888816003
2,1,935.6,12710560.75,33663.5,1050.1177833558602
2,2,935.6,1396860.93,3699.54,880.1742919389977
7,4,935.6,14265573.55,37781.9,213.8389016963149
8,1,935.6,39126733.37,103625.86,343.38532872007045
10,4,935.6,5737152.97,15194.66,342.1057134545952
11,1,935.6,100302350.6,265647.46,1627.3356425090606
13,2,935.6,5326900.54,14108.12,2129.0774390918136
16,1,935.6,9817.0,26.0,1730.0
16,2,935.6,19708903.71,52198.38,1138.387053391312
17,1,935.6,157204431.3,416350.74,1059.8770161907244
17,2,935.6,26748183.56,70841.68,1635.8618259758944
19,1,935.6,1357102.08,3594.24,494.64699074074076
19,2,935.6,6360336.13,16845.14,208.2452268131936
20,1,935.6,32635143.95,86433.1,988.1330184848166
20,2,935.6,33818877.81,89568.18,843.2624175237232
23,2,935.6,538560.62,1426.36,199.2344148742253
27,1,935.6,38484308.89,101924.42,360.17315575600037
27,2,935.6,12601592.05,33374.9,335.10692166867915
29,1,935.6,1811432.84,4797.52,325.2221981357035
32,2,935.6,1394014.0,3692.0,385.28169014084506
34,1,935.6,1948674.5,5161.0,251.88916876574308
38,1,935.6,8196409.64,21707.92,1111.2441910602213
38,2,935.6,1547159.2,4097.6,1732.1700507614212
39,2,935.6,439997.94,1165.32,233.82418563141454
41,2,935.6,1590157.66,4211.48,405.85257439190025
43,1,935.6,14110661.29,37371.62,204.17846483508072
43,2,935.6,3835109.22,10157.16,202.0426969743511
44,1,935.6,6358078.22,16839.16,592.872803631535
44,2,935.6,192511.37,509.86,738.9087200407955
47,1,935.6,19365112.37,51287.86,850.7915908365059
52,1,935.6,9760355.91,25849.98,284.6021544310672
52,2,935.6,44752168.88,118524.64,794.7172841022762
53,2,935.6,1400002.37,3707.86,569.4551574223407
0,4,1965.5,7189676.29,19041.62,932.0562011005367
1,1,1965.5,714677.6,1892.8,708.6538461538462
8,1,1965.5,163158.54,432.12,409.74729241877253
11,1,1965.5,164238.41,434.98,454.27375971309027
13,4,1965.5,1441920.96,3818.88,659.109477124183
16,2,1965.5,261230.37,691.86,499.4363021420519
23,2,1965.5,1001923.02,2653.56,517.1467764060357
24,1,1965.5,1987058.97,5262.66,722.0987105380169
29,1,1965.5,887849.48,2351.44,514.484741264927
32,2,1965.5,9961702.58,26383.24,549.4215266964937
39,2,1965.5,26943640.03,71359.34,514.5795911229
40,0,1965.5,52978913.05,140312.9,1033.5374723207915
40,3,1965.5,32322963.35,85606.3,2068.3877238007017
40,5,1965.5,174473319.7,462086.82,1552.7591113721876
43,1,1965.5,1468623.2,3889.6,539.8395721925133
44,1,1965.5,1039718.47,2753.66,510.8110659994335
50,4,1965.5,125461.26,332.28,488.26291079812205
51,4,1965.5,1141324.42,3022.76,690.8653019095132
53,2,1965.5,6901449.17,18278.26,1218.9727030909944
0,4,3886.9,157072.0,416.0,1562.5
5,4,3886.9,47121.6,124.8,208.33333333333334
7,4,3886.9,5278306.39,13979.42,396.8047315267729
17,1,3886.9,35341.2,93.6,1575.0
17,2,3886.9,139499.57,369.46,1818.4377199155524
32,2,3886.9,993578.57,2631.46,922.6361031518625
34,1,3886.9,63810.5,169.0,483.0769230769231
38,1,3886.9,49085.0,130.0,998.0
0,4,1213.3,11691359.81,30964.18,1366.5034888700427
1,1,1213.3,57209843.71,151518.38,452.2129922455612
2,1,1213.3,45261082.16,119872.48,738.5304783883673
2,2,1213.3,15707.2,41.6,806.25
2,3,1213.3,89629.21,237.38,1093.0996714129244
6,4,1213.3,1951717.77,5169.06,56.938785775363414
8,1,1213.3,2981030.22,7895.16,1280.082987551867
10,4,1213.3,964912.93,2555.54,149.25221283955642
11,1,1213.3,54166573.71,143458.38,1550.0060714473425
13,4,1213.3,16975360.06,44958.68,873.4949513642305
14,4,1213.3,584013.33,1546.74,698.6048075306775
16,2,1213.3,36271164.41,96062.98,648.0338211452529
17,1,1213.3,86744091.87,229738.86,997.9583776118677
17,2,1213.3,17651358.68,46749.04,1108.4236168272118
19,1,1213.3,15899515.03,42109.34,573.8365882723405
19,2,1213.3,13077520.21,34635.38,476.35741256483976
20,1,1213.3,39558779.54,104770.12,1463.644214590954
20,2,1213.3,134828837.7,357089.72,688.2167316382
20,3,1213.3,577043.26,1528.28,2027.2201429057502
23,2,1213.3,1704722.05,4514.9,368.7877915346962
26,1,1213.3,420952.96,1114.88,1554.5708955223881
27,1,1213.3,42738800.35,113192.3,415.0842415959389
27,2,1213.3,1519082.58,4023.24,267.9979320149929
29,1,1213.3,4303969.14,11398.92,191.18653346106473
32,2,1213.3,3285553.56,8701.68,119.06896139596032
34,1,1213.3,16621359.04,44021.12,302.2349272349272
38,1,1213.3,96545875.52,255698.56,1819.0412179090881
38,2,1213.3,2794310.88,7400.64,878.6186059584036
38,3,1213.3,1058370.77,2803.06,1982.7474260272702
39,2,1213.3,749724.29,1985.62,263.45423595652744
40,2,1213.3,5105330.85,13521.3,2044.7072396884917
41,2,1213.3,9183410.82,24321.96,770.5193166998055
42,4,1213.3,139794.08,370.24,248.59550561797752
43,1,1213.3,9580312.13,25373.14,410.28189652522315
44,1,1213.3,7013951.99,18576.22,664.1566475849231
45,1,1213.3,6140828.01,16263.78,1043.3712212044186
47,1,1213.3,18469703.8,48916.4,534.8517061762518
47,2,1213.3,25637291.84,67899.52,421.22978188947434
47,3,1213.3,2797746.83,7409.74,715.990034738061
50,4,1213.3,6921377.68,18331.04,739.4048564620447
52,1,1213.3,13128175.93,34769.54,386.28121050781806
52,2,1213.3,1170579.08,3100.24,349.79872525997985
53,2,1213.3,26143652.7,69240.6,938.3049829146483
0,4,2412.6,8576131.2,22713.6,1006.7193223443222
5,4,2412.6,19843396.61,52554.58,301.43024642191034
6,4,2412.6,4053242.96,10734.88,183.5884518504166
7,4,2412.6,9043616.74,23951.72,718.3734612796075
11,1,2412.6,377659.99,1000.22,1613.9849233168704
17,1,2412.6,360971.09,956.02,743.2689692684254
20,1,2412.6,45452.71,120.38,509.71922246220305
38,1,2412.6,191922.35,508.3,809.2071611253197
40,0,2412.6,12737753.84,33735.52,2006.1810222578456
40,5,2412.6,15947225.65,42235.7,2070.953245713934
43,1,2412.6,196536.34,520.52,398.1018981018981
51,4,2412.6,405147.59,1073.02,2189.7261933607947
0,4,6258.8,1097933.28,2907.84,1226.8419170243205
1,1,6258.8,84720.71,224.38,742.757821552723
8,1,6258.8,2257.91,5.98,521.7391304347826
11,1,6258.8,720567.8,1908.4,1046.866485013624
13,4,6258.8,177687.7,470.6,633.1491712707183
16,2,6258.8,45452.71,120.38,617.7105831533477
23,2,6258.8,5301.18,14.04,444.4444444444444
24,1,6258.8,1659662.02,4395.56,1434.4019874600733
32,2,6258.8,201052.16,532.48,786.1328125
39,2,6258.8,699559.42,1852.76,663.7664889138366
40,1,6258.8,10077837.69,26690.82,1616.1294407590326
43,1,6258.8,129289.89,342.42,526.9552012148822
44,1,6258.8,274876.0,728.0,809.2857142857142
45,1,6258.8,96501.11,255.58,929.8067141403866
50,4,6258.8,68719.0,182.0,671.4285714285713
53,2,6258.8,413786.55,1095.9,1635.1126927639384
0,4,1434.5875,6381.05,16.9,2000.0
5,4,1434.5875,1178.04,3.12,583.3333333333334
7,4,1434.5875,19830.34,52.52,599.009900990099
10,4,1434.5875,98.17,0.26,1000.0
15,1,1434.5875,22284.59,59.02,515.4185022026431
17,1,1434.5875,115349.75,305.5,1836.5957446808509
20,1,1434.5875,589.02,1.56,1000.0
27,1,1434.5875,243461.6,644.8,564.5161290322582
27,2,1434.5875,243461.6,644.8,564.5161290322582
32,2,1434.5875,6282.88,16.64,1953.125
52,1,1434.5875,332992.64,881.92,625.8844339622641
52,2,1434.5875,332992.64,881.92,625.8844339622641
0,4,1907.7,763075.41,2020.98,1568.3777177408979
1,1,1907.7,870571.56,2305.68,668.6964366260712
2,1,1907.7,30727.21,81.38,817.8913738019169
4,2,1907.7,340748.07,902.46,524.3445692883895
8,1,1907.7,9817.0,26.0,1270.0
13,4,1907.7,6037258.66,15989.48,893.8664672021854
15,1,1907.7,915729.76,2425.28,2025.943396226415
16,2,1907.7,5368426.45,14218.1,917.43622565603
17,1,1907.7,198303.4,525.2,789.1089108910892
17,2,1907.7,835721.21,2213.38,1454.1289792082696
17,3,1907.7,2526993.97,6692.66,1531.9140670525621
19,2,1907.7,423210.87,1120.86,501.9717003015541
20,1,1907.7,99740.72,264.16,512.7952755905511
22,2,1907.7,3928567.06,10404.68,1051.7767004847817
23,2,1907.7,1165179.73,3085.94,334.65329850872024
25,2,1907.7,7460330.98,19758.44,901.3869516014422
27,1,1907.7,62337.95,165.1,485.03937007874015
27,2,1907.7,236589.7,626.6,581.7427385892116
27,3,1907.7,804699.49,2131.22,586.6780529461998
29,1,1907.7,674820.58,1787.24,538.5510619726506
34,1,1907.7,80990.25,214.5,495.75757575757575
36,2,1907.7,720371.46,1907.88,832.7882256745708
38,1,1907.7,1241948.67,3289.26,1204.8059441941348
39,2,1907.7,42801923.66,113359.48,956.472277395768
40,0,1907.7,38673482.48,102425.44,1736.1604695083565
40,5,1907.7,357293445.5,946279.88,1979.0314045354107
41,2,1907.7,2846.93,7.54,310.3448275862069
43,4,1907.7,10519995.37,27861.86,861.096854266011
44,1,1907.7,300498.37,795.86,530.8722639660242
44,2,1907.7,126148.45,334.1,1017.8988326848248
45,1,1907.7,52815.46,139.88,598.5130111524164
47,1,1907.7,24149.82,63.96,634.1463414634146
50,4,1907.7,1026465.52,2718.56,545.4284621270085
51,4,1907.7,1363090.45,3610.1,1616.4926179330212
52,1,1907.7,5520393.61,14620.58,494.6383795991677
52,2,1907.7,1360636.2,3603.6,635.8585858585859
0,4,928.4,27370.84,69.68,1675.3731343283582
1,1,928.4,42322774.13,107744.26,447.92362952792104
1,2,928.4,555485.07,1414.14,497.51792608935466
